k_therm (W/(m*K)),alpha_cte (1/K),E_mod (Pa),Cp_ (J/(kg*K)),rho_ (kg/m^3),Time (s),Temperature (K),von Mises stress (N/m^2)
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,7.5,2569.043131,8.40E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,8,2687.655464,8.86E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,8.5,2798.995546,9.29E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,9,2904.006266,9.70E+09
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,9.5,3002.763266,1.01E+10
9.388398653,8.59E-06,4.62E+11,563.0709829,7290.406978,10,3096.693588,1.05E+10
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,0,293.1500005,1.307221946
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,0.5,344.5529159,1.73E+08
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,1,441.461207,4.89E+08
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,1.5,568.8496889,8.94E+08
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,2,722.0057146,1.37E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,2.5,897.8292909,1.91E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,3,1093.449463,2.51E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,3.5,1307.603754,3.17E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,4,1539.133049,3.88E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,4.5,1786.226166,4.63E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,5,2044.43695,5.43E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,5.5,2268.260279,6.11E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,6,2462.106651,6.70E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,6.5,2637.436134,7.25E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,7,2798.68189,7.76E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,7.5,2948.447523,8.23E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,8,3088.869499,8.68E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,8.5,3220.991402,9.11E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,9,3345.910023,9.51E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,9.5,3463.679703,9.90E+09
7.569242865,6.37E-06,5.24E+11,518.0819495,7204.048741,10,3575.848459,1.03E+10
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,0,293.1500005,1.217348724
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,0.5,328.3151715,1.08E+08
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,1,394.8845483,3.03E+08
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,1.5,483.5271611,5.58E+08
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,2,589.9187081,8.62E+08
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,2.5,711.4685826,1.21E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,3,845.7151184,1.60E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,3.5,991.6062666,2.02E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,4,1148.198305,2.47E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,4.5,1314.097881,2.96E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,5,1486.160661,3.47E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,5.5,1633.162388,3.91E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,6,1757.716396,4.29E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,6.5,1867.493324,4.62E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,7,1965.946796,4.93E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,7.5,2055.486664,5.21E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,8,2138.080358,5.48E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,8.5,2214.516569,5.72E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,9,2285.947531,5.95E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,9.5,2352.398917,6.16E+09
16.67940593,7.63E-06,4.09E+11,546.6259592,6855.827798,10,2415.065285,6.36E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,0,293.1500005,1.618290057
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,0.5,325.3647084,1.26E+08
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,1,386.5483202,3.54E+08
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,1.5,467.9501859,6.54E+08
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,2,565.3257268,1.01E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,2.5,676.1226171,1.42E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,3,797.9809102,1.88E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,3.5,929.9240042,2.37E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,4,1071.083846,2.91E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,4.5,1220.186648,3.47E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,5,1374.365799,4.06E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,5.5,1505.048955,4.57E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,6,1614.586489,5.01E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,6.5,1710.127179,5.40E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,7,1795.087664,5.74E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,7.5,1871.760231,6.06E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,8,1942.229137,6.35E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,8.5,2007.198368,6.62E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,9,2067.723694,6.87E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,9.5,2123.931371,7.10E+09
20.84081271,8.12E-06,4.94E+11,599.5292866,6047.573309,10,2176.820603,7.32E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,0,293.1500003,1.107945559
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,0.5,324.2492761,1.34E+08
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,1,382.641061,3.77E+08
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,1.5,460.1245379,6.90E+08
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,2,553.2611993,1.06E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,2.5,659.8669659,1.48E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,3,778.6176712,1.95E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,3.5,908.6839785,2.46E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,4,1048.945345,3.01E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,4.5,1198.717467,3.60E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,5,1348.527511,4.20E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,5.5,1484.445608,4.73E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,6,1601.387944,5.20E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,6.5,1706.871632,5.63E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,7,1803.525801,6.03E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,7.5,1892.753463,6.40E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,8,1975.757967,6.74E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,8.5,2053.415517,7.07E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,9,2126.497272,7.38E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,9.5,2195.748323,7.68E+09
13.72654352,8.67E-06,4.95E+11,668.5060339,8469.515202,10,2261.246579,7.96E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,0,293.1500004,1.6597041
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,0.5,334.2275598,1.89E+08
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,1,411.4521407,5.30E+08
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,1.5,514.035475,9.72E+08
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,2,637.377162,1.50E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,2.5,778.8680948,2.09E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,3,936.0240356,2.75E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,3.5,1107.739775,3.48E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,4,1293.004654,4.26E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,4.5,1490.278419,5.10E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,5,1695.934634,5.97E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,5.5,1873.500357,6.73E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,6,2026.426547,7.39E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,6.5,2163.640744,7.99E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,7,2288.765825,8.55E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,7.5,2404.032793,9.06E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,8,2511.355303,9.55E+09
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,8.5,2611.681772,1.00E+10
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,9,2706.028097,1.04E+10
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,9.5,2794.438968,1.08E+10
11.06389678,8.36E-06,5.49E+11,655.2487868,6176.978495,10,2878.314279,1.12E+10
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,0,293.1500004,1.335456609
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,0.5,323.0106394,1.20E+08
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,1,379.5231889,3.35E+08
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,1.5,454.7736115,6.17E+08
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,2,545.107318,9.55E+08
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,2.5,648.0345059,1.34E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,3,762.0329189,1.77E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,3.5,886.1726955,2.23E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,4,1019.228665,2.74E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,4.5,1160.488142,3.28E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,5,1300.772893,3.81E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,5.5,1426.60708,4.30E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,6,1533.115558,4.73E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,6.5,1627.260601,5.10E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,7,1711.875512,5.45E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,7.5,1788.810798,5.76E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,8,1859.358135,6.06E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,8.5,1924.570576,6.33E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,9,1985.271678,6.58E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,9.5,2042.217515,6.82E+09
19.44802313,8.10E-06,5.02E+11,636.4057006,6997.093913,10,2096.011275,7.04E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,0,293.1500004,1.236992569
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,0.5,320.5238449,9.98E+07
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,1,372.4702876,2.80E+08
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,1.5,441.6126827,5.18E+08
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,2,524.4155033,8.02E+08
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,2.5,618.4628465,1.13E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,3,722.3011344,1.49E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,3.5,835.0609023,1.88E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,4,955.60486,2.30E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,4.5,1083.283782,2.75E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,5,1209.68136,3.20E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,5.5,1322.439729,3.61E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,6,1417.114702,3.96E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,6.5,1500.199818,4.27E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,7,1574.371161,4.55E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,7.5,1641.395425,4.80E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,8,1702.571773,5.04E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,8.5,1758.940222,5.25E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,9,1811.287573,5.45E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,9.5,1860.331206,5.64E+09
23.61134838,8.93E-06,4.18E+11,526.1918331,8387.638168,10,1906.605953,5.82E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,0,293.1500004,1.0178867
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,0.5,322.1563302,9.84E+07
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,1,376.9354843,2.76E+08
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,1.5,449.8521117,5.06E+08
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,2,537.4760565,7.82E+08
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,2.5,637.4962237,1.10E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,3,748.4907528,1.45E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,3.5,869.580002,1.83E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,4,999.5976571,2.24E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,4.5,1137.855741,2.68E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,5,1275.449319,3.12E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,5.5,1399.302029,3.52E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,6,1504.650041,3.87E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,6.5,1598.310054,4.18E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,7,1682.968225,4.47E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,7.5,1760.140564,4.74E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,8,1831.119833,4.98E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,8.5,1896.99399,5.21E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,9,1958.441769,5.42E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,9.5,2016.1469,5.62E+09
18.53036629,7.78E-06,4.40E+11,648.3881289,7582.324924,10,2070.754299,5.82E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,0,293.1500004,0.842679224
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,0.5,325.1222539,8.92E+07
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,1,385.3508306,2.50E+08
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,1.5,465.4447267,4.58E+08
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,2,561.7476684,7.06E+08
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,2.5,671.8472024,9.88E+08
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,3,794.2589159,1.30E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,3.5,928.0548858,1.65E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,4,1071.99484,2.02E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,4.5,1225.335441,2.41E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,5,1378.285219,2.81E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,5.5,1516.46093,3.17E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,6,1634.641175,3.49E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,6.5,1740.338472,3.77E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,7,1836.433608,4.04E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,7.5,1924.49326,4.28E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,8,2005.842868,4.51E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,8.5,2081.496338,4.72E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,9,2152.248858,4.92E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,9.5,2218.910442,5.11E+09
15.33201773,6.83E-06,4.10E+11,621.3962555,7806.239788,10,2282.123457,5.29E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,0,293.1500004,1.216894113
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,0.5,321.8259284,1.06E+08
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,1,376.1332527,2.98E+08
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,1.5,448.4476741,5.49E+08
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,2,535.2161352,8.50E+08
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,2.5,634.0130034,1.19E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,3,743.3598963,1.57E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,3.5,862.35802,1.99E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,4,989.8253852,2.44E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,4.5,1125.077559,2.92E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,5,1259.29855,3.39E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,5.5,1379.544359,3.83E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,6,1481.127895,4.20E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,6.5,1570.754904,4.54E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,7,1651.216018,4.84E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,7.5,1724.261057,5.12E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,8,1791.152688,5.38E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,8.5,1852.934252,5.62E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,9,1910.406016,5.84E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,9.5,1964.295916,6.05E+09
20.77433638,8.45E-06,4.46E+11,565.252585,8017.389698,10,2015.192499,6.25E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,0,293.1500003,0.90416535
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,0.5,346.0182162,1.69E+08
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,1,444.8908895,4.90E+08
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,1.5,574.3349544,8.99E+08
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,2,729.246278,1.38E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,2.5,906.2039649,1.92E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,3,1103.261227,2.52E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,3.5,1319.28059,3.16E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,4,1552.75508,3.86E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,4.5,1802.799214,4.60E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,5,2053.740193,5.34E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,5.5,2282.387866,6.00E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,6,2480.326319,6.57E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,6.5,2660.863114,7.08E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,7,2828.956758,7.56E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,7.5,2986.879581,8.01E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,8,3136.457566,8.44E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,8.5,3278.895423,8.85E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,9,3415.067296,9.24E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,9.5,3545.67707,9.62E+09
5.064457752,7.19E-06,4.44E+11,683.1736131,7559.784671,10,3671.509746,9.99E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,0,293.1500003,1.273727092
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,0.5,320.3614558,1.29E+08
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,1,371.6809649,3.63E+08
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,1.5,439.9600815,6.66E+08
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,2,522.0437848,1.03E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,2.5,615.8291828,1.44E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,3,720.021068,1.90E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,3.5,833.812891,2.40E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,4,956.1304706,2.94E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,4.5,1086.334421,3.51E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,5,1216.080741,4.09E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,5.5,1333.114481,4.62E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,6,1432.93664,5.08E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,6.5,1522.036508,5.49E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,7,1602.84972,5.87E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,7.5,1676.706916,6.22E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,8,1744.800427,6.55E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,8.5,1808.021118,6.85E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,9,1867.151976,7.14E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,9.5,1922.740017,7.41E+09
18.76421275,8.79E-06,5.44E+11,696.1889874,7886.672434,10,1975.417801,7.67E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,0,293.1500004,1.346713253
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,0.5,330.7901039,1.62E+08
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,1,401.4689248,4.55E+08
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,1.5,495.2677829,8.33E+08
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,2,608.0202197,1.28E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,2.5,737.0751973,1.79E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,3,880.823809,2.35E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,3.5,1038.258064,2.97E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,4,1208.016595,3.64E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,4.5,1389.268569,4.35E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,5,1570.545996,5.07E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,5.5,1734.986374,5.72E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,6,1876.517957,6.29E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,6.5,2004.025221,6.80E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,7,2120.833688,7.28E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,7.5,2228.662233,7.73E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,8,2328.932485,8.15E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,8.5,2422.713797,8.54E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,9,2510.842297,8.92E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,9.5,2594.087481,9.27E+09
11.41490218,8.72E-06,4.91E+11,592.120874,7854.16515,10,2673.196345,9.61E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,0,293.1500004,1.423835851
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,0.5,326.979733,1.37E+08
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,1,390.8780626,3.83E+08
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,1.5,475.9367603,7.05E+08
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,2,578.145882,1.09E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,2.5,694.800872,1.53E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,3,824.2382625,2.01E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,3.5,965.4297923,2.54E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,4,1117.012753,3.12E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,4.5,1278.184137,3.73E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,5,1438.557025,4.34E+09
15.97884239,8.80E-06,4.64E+11,690.6795336,6071.787439,5.5,1582.879767,4.90E+09
